FR;FRNW;FRNN;Weibull_FR;Normal_FR;FW;FWNW;FWNN;Weibull_FW;Normal_FW;FT;FTNW;FTNW;Weibull_FT;Normal_FT;;;Weibull;Normal;;Weibull;Normal;;Weibull;Normal
268.4335664;-1.242821567;-4.484562944;0;0.000109544;25.57342657;-15.13838179;-40.85267471;0;0;106.7867133;-2.284962269;-8.053165109;0;1.88553E-14;;;;;;;;;;
268.4385614;-1.227688454;-4.452623328;0;0.00012635;25.57542458;-15.09895843;-40.75238325;0;0;106.7877123;-2.282689938;-8.047452409;0;1.97427E-14;;;;;;;;;;
268.4435564;-1.212555341;-4.420683712;0;0.000145585;25.57742258;-15.05953506;-40.65209179;0;0;106.7887113;-2.280417607;-8.041739709;0;2.06712E-14;;;;;;;;;;
268.4485514;-1.197422227;-4.388744097;0;0.000167577;25.57942058;-15.0201117;-40.55180033;0;0;106.7897103;-2.278145276;-8.036027008;0;2.16426E-14;;;;;;;;;;
268.4535465;-1.182289114;-4.356804481;0;0.000192695;25.58141858;-14.98068833;-40.45150887;0;0;106.7907093;-2.275872945;-8.030314308;0;2.2659E-14;;;;;;;;;;
268.4585415;-1.167156001;-4.324864865;0;0.000221352;25.58341658;-14.94126497;-40.3512174;0;0;106.7917083;-2.273600614;-8.024601608;0;2.37223E-14;;;;;;;;;;
268.4635365;-1.152022888;-4.29292525;0;0.000254011;25.58541459;-14.90184161;-40.25092594;0;0;106.7927073;-2.271328283;-8.018888907;0;2.48346E-14;;;;;;;;;;
268.4685315;-1.136889775;-4.260985634;0;0.000291192;25.58741259;-14.86241824;-40.15063448;0;0;106.7937063;-2.269055952;-8.013176207;0;2.59983E-14;;;;;;;;;;
268.4735265;-1.121756662;-4.229046018;0;0.000333474;25.58941059;-14.82299488;-40.05034302;0;0;106.7947053;-2.266783621;-8.007463507;0;2.72157E-14;;;;;;;;;;
268.4785215;-1.106623549;-4.197106402;0;0.000381507;25.59140859;-14.78357151;-39.95005156;0;0;106.7957043;-2.26451129;-8.001750806;0;2.84891E-14;;;;;;;;;;
268.4835165;-1.091490436;-4.165166787;0;0.000436014;25.59340659;-14.74414815;-39.8497601;0;0;106.7967033;-2.262238959;-7.996038106;0;2.98211E-14;;;;;;;;;;
268.4885115;-1.076357323;-4.133227171;0;0.000497799;25.5954046;-14.70472479;-39.74946864;0;0;106.7977023;-2.259966628;-7.990325406;0;3.12144E-14;;;;;;;;;;
268.4935065;-1.06122421;-4.101287555;0;0.000567761;25.5974026;-14.66530142;-39.64917718;0;0;106.7987013;-2.257694297;-7.984612705;0;3.26717E-14;;;;;;;;;;
268.4985015;-1.046091097;-4.06934794;0;0.000646895;25.5994006;-14.62587806;-39.54888572;0;0;106.7997003;-2.255421966;-7.978900005;0;3.41959E-14;;;;;;;;;;
268.5034965;-1.030957984;-4.037408324;0;0.000736307;25.6013986;-14.58645469;-39.44859426;0;0;106.8006993;-2.253149635;-7.973187305;0;3.57901E-14;;;;;;;;;;
268.5084915;-1.01582487;-4.005468708;0;0.000837223;25.6033966;-14.54703133;-39.3483028;0;0;106.8016983;-2.250877304;-7.967474604;0;3.74574E-14;;;;;;;;;;
268.5134865;-1.000691757;-3.973529092;0;0.000951;25.60539461;-14.50760797;-39.24801134;0;0;106.8026973;-2.248604973;-7.961761904;0;3.9201E-14;;;;;;;;;;
268.5184815;-0.985558644;-3.941589477;0;0.001079137;25.60739261;-14.4681846;-39.14771988;0;0;106.8036963;-2.246332642;-7.956049204;0;4.10245E-14;;;;;;;;;;
268.5234765;-0.970425531;-3.909649861;0;0.001223291;25.60939061;-14.42876124;-39.04742842;0;0;106.8046953;-2.244060311;-7.950336503;0;4.29314E-14;;;;;;;;;;
268.5284715;-0.955292418;-3.877710245;0;0.001385287;25.61138861;-14.38933787;-38.94713696;0;0;106.8056943;-2.24178798;-7.944623803;0;4.49255E-14;;;;;;;;;;
268.5334665;-0.940159305;-3.845770629;0;0.001567136;25.61338661;-14.34991451;-38.8468455;0;0;106.8066933;-2.239515649;-7.938911103;0;4.70107E-14;;;;;;;;;;
268.5384615;-0.925026192;-3.813831014;0;0.001771049;25.61538462;-14.31049114;-38.74655404;0;0;106.8076923;-2.237243318;-7.933198402;0;4.9191E-14;;;;;;;;;;
268.5434565;-0.909893079;-3.781891398;0;0.001999454;25.61738262;-14.27106778;-38.64626258;0;0;106.8086913;-2.234970987;-7.927485702;0;5.14708E-14;;;;;;;;;;
268.5484515;-0.894759966;-3.749951782;0;0.002255014;25.61938062;-14.23164442;-38.54597112;0;0;106.8096903;-2.232698656;-7.921773002;0;5.38545E-14;;;;;;;;;;
268.5534466;-0.879626853;-3.718012167;0;0.002540646;25.62137862;-14.19222105;-38.44567966;0;0;106.8106893;-2.230426325;-7.916060301;0;5.63467E-14;;;;;;;;;;
268.5584416;-0.86449374;-3.686072551;0;0.002859538;25.62337662;-14.15279769;-38.3453882;0;0;106.8116883;-2.228153994;-7.910347601;0;5.89524E-14;;;;;;;;;;
268.5634366;-0.849360627;-3.654132935;0;0.003215175;25.62537463;-14.11337432;-38.24509674;0;0;106.8126873;-2.225881663;-7.9046349;0;6.16765E-14;;;;;;;;;;
268.5684316;-0.834227514;-3.622193319;0;0.003611356;25.62737263;-14.07395096;-38.14480528;0;0;106.8136863;-2.223609332;-7.8989222;0;6.45244E-14;;;;;;;;;;
268.5734266;-0.8190944;-3.590253704;0;0.004052219;25.62937063;-14.0345276;-38.04451382;0;0;106.8146853;-2.221337001;-7.8932095;0;6.75016E-14;;;;;;;;;;
268.5784216;-0.803961287;-3.558314088;0;0.004542265;25.63136863;-13.99510423;-37.94422236;0;0;106.8156843;-2.21906467;-7.887496799;0;7.06139E-14;;;;;;;;;;
268.5834166;-0.788828174;-3.526374472;0;0.005086383;25.63336663;-13.95568087;-37.8439309;0;0;106.8166833;-2.216792339;-7.881784099;0;7.38672E-14;;;;;;;;;;
268.5884116;-0.773695061;-3.494434857;0;0.005689873;25.63536464;-13.9162575;-37.74363944;0;0;106.8176823;-2.214520008;-7.876071399;0;7.72679E-14;;;;;;;;;;
268.5934066;-0.758561948;-3.462495241;0;0.006358476;25.63736264;-13.87683414;-37.64334798;0;0;106.8186813;-2.212247677;-7.870358698;0;8.08226E-14;;;;;;;;;;
268.5984016;-0.743428835;-3.430555625;0;0.007098401;25.63936064;-13.83741077;-37.54305652;0;1.7244E-305;106.8196803;-2.209975346;-7.864645998;0;8.4538E-14;;;;;;;;;;
268.6033966;-0.728295722;-3.398616009;0;0.007916349;25.64135864;-13.79798741;-37.44276506;0;7.4078E-304;106.8206793;-2.207703015;-7.858933298;0;8.84213E-14;;;;;;;;;;
268.6083916;-0.713162609;-3.366676394;0;0.008819547;25.64335664;-13.75856405;-37.3424736;0;3.1504E-302;106.8216783;-2.205430684;-7.853220597;0;9.248E-14;;;;;;;;;;
268.6133866;-0.698029496;-3.334736778;0;0.009815775;25.64535465;-13.71914068;-37.24218214;0;1.3264E-300;106.8226773;-2.203158353;-7.847507897;0;9.67218E-14;;;;;;;;;;
268.6183816;-0.682896383;-3.302797162;0;0.010913395;25.64735265;-13.67971732;-37.14189068;0;5.5285E-299;106.8236763;-2.200886022;-7.841795197;0;1.01155E-13;;;;;;;;;;
268.6233766;-0.66776327;-3.270857547;0;0.012121381;25.64935065;-13.64029395;-37.04159922;0;2.2813E-297;106.8246753;-2.198613691;-7.836082496;0;1.05788E-13;;;;;;;;;;
268.6283716;-0.652630157;-3.238917931;0;0.01344935;25.65134865;-13.60087059;-36.94130776;0;9.3192E-296;106.8256743;-2.19634136;-7.830369796;0;1.10629E-13;;;;;;;;;;
268.6333666;-0.637497043;-3.206978315;0;0.01490759;25.65334665;-13.56144723;-36.8410163;0;3.7689E-294;106.8266733;-2.194069029;-7.824657096;0;1.15688E-13;;;;;;;;;;
268.6383616;-0.62236393;-3.175038699;0;0.016507091;25.65534466;-13.52202386;-36.74072483;0;1.5089E-292;106.8276723;-2.191796698;-7.818944395;0;1.20975E-13;;;;;;;;;;
268.6433566;-0.607230817;-3.143099084;0;0.018259574;25.65734266;-13.4826005;-36.64043337;0;5.9809E-291;106.8286713;-2.189524367;-7.813231695;0;1.26499E-13;;;;;;;;;;
268.6483516;-0.592097704;-3.111159468;0;0.020177514;25.65934066;-13.44317713;-36.54014191;0;2.3469E-289;106.8296703;-2.187252036;-7.807518995;0;1.32271E-13;;;;;;;;;;
268.6533467;-0.576964591;-3.079219852;0;0.022274176;25.66133866;-13.40375377;-36.43985045;0;9.1171E-288;106.8306693;-2.184979705;-7.801806294;0;1.38302E-13;;;;;;;;;;
268.6583417;-0.561831478;-3.047280237;0;0.024563633;25.66333666;-13.3643304;-36.33955899;0;3.5063E-286;106.8316683;-2.182707374;-7.796093594;0;1.44603E-13;;;;;;;;;;
268.6633367;-0.546698365;-3.015340621;0;0.027060793;25.66533467;-13.32490704;-36.23926753;0;1.335E-284;106.8326673;-2.180435043;-7.790380894;0;1.51186E-13;;;;;;;;;;
268.6683317;-0.531565252;-2.983401005;0;0.029781419;25.66733267;-13.28548368;-36.13897607;0;5.0318E-283;106.8336663;-2.178162712;-7.784668193;0;1.58064E-13;;;;;;;;;;
268.6733267;-0.516432139;-2.951461389;0;0.032742151;25.66933067;-13.24606031;-36.03868461;0;1.8776E-281;106.8346653;-2.175890381;-7.778955493;0;1.65249E-13;;;;;;;;;;
268.6783217;-0.501299026;-2.919521774;0;0.035960523;25.67132867;-13.20663695;-35.93839315;0;6.9363E-280;106.8356643;-2.17361805;-7.773242793;0;1.72756E-13;;;;;;;;;;
268.6833167;-0.486165913;-2.887582158;0;0.039454973;25.67332667;-13.16721358;-35.83810169;0;2.5367E-278;106.8366633;-2.171345719;-7.767530092;0;1.80597E-13;;;;;;;;;;
268.6883117;-0.4710328;-2.855642542;0;0.043244856;25.67532468;-13.12779022;-35.73781023;0;9.1846E-277;106.8376623;-2.169073388;-7.761817392;0;1.88788E-13;;;;;;;;;;
268.6933067;-0.455899686;-2.823702927;0;0.047350451;25.67732268;-13.08836686;-35.63751877;0;3.2921E-275;106.8386613;-2.166801057;-7.756104692;0;1.97344E-13;;;;;;;;;;
268.6983017;-0.440766573;-2.791763311;0;0.051792961;25.67932068;-13.04894349;-35.53722731;0;1.1682E-273;106.8396603;-2.164528726;-7.750391991;0;2.06281E-13;;;;;;;;;;
268.7032967;-0.42563346;-2.759823695;0;0.056594513;25.68131868;-13.00952013;-35.43693585;0;4.1039E-272;106.8406593;-2.162256395;-7.744679291;0;2.15616E-13;;;;;;;;;;
268.7082917;-0.410500347;-2.727884079;0;0.061778146;25.68331668;-12.97009676;-35.33664439;0;1.4273E-270;106.8416583;-2.159984064;-7.738966591;0;2.25366E-13;;;;;;;;;;
268.7132867;-0.395367234;-2.695944464;0;0.067367801;25.68531469;-12.9306734;-35.23635293;0;4.9141E-269;106.8426573;-2.157711733;-7.73325389;0;2.3555E-13;;;;;;;;;;
268.7182817;-0.380234121;-2.664004848;0;0.073388301;25.68731269;-12.89125004;-35.13606147;0;1.675E-267;106.8436563;-2.155439402;-7.72754119;0;2.46185E-13;;;;;;;;;;
268.7232767;-0.365101008;-2.632065232;0;0.079865323;25.68931069;-12.85182667;-35.03577001;0;5.6522E-266;106.8446553;-2.153167071;-7.72182849;0;2.57292E-13;;;;;;;;;;
268.7282717;-0.349967895;-2.600125617;0;0.086825368;25.69130869;-12.81240331;-34.93547855;0;1.8882E-264;106.8456543;-2.15089474;-7.716115789;0;2.68891E-13;;;;;;;;;;
268.7332667;-0.334834782;-2.568186001;0;0.094295718;25.69330669;-12.77297994;-34.83518709;0;6.2448E-263;106.8466533;-2.148622409;-7.710403089;0;2.81005E-13;;;;;;;;;;
268.7382617;-0.319701669;-2.536246385;0;0.10230439;25.6953047;-12.73355658;-34.73489563;0;2.0446E-261;106.8476523;-2.146350078;-7.704690388;0;2.93654E-13;;;;;;;;;;
268.7432567;-0.304568556;-2.504306769;0;0.110880079;25.6973027;-12.69413321;-34.63460417;0;6.6274E-260;106.8486513;-2.144077747;-7.698977688;0;3.06863E-13;;;;;;;;;;
268.7482517;-0.289435443;-2.472367154;0;0.120052095;25.6993007;-12.65470985;-34.53431271;0;2.1267E-258;106.8496503;-2.141805416;-7.693264988;0;3.20655E-13;;;;;;;;;;
268.7532468;-0.27430233;-2.440427538;0;0.129850289;25.7012987;-12.61528649;-34.43402125;0;6.7562E-257;106.8506494;-2.139533085;-7.687552287;0;3.35056E-13;;;;;;;;;;
268.7582418;-0.259169216;-2.408487922;0;0.14030497;25.7032967;-12.57586312;-34.33372979;0;2.1248E-255;106.8516484;-2.137260754;-7.681839587;0;3.50093E-13;;;;;;;;;;
268.7632368;-0.244036103;-2.376548307;0;0.151446817;25.70529471;-12.53643976;-34.23343833;0;6.6158E-254;106.8526474;-2.134988423;-7.676126887;0;3.65793E-13;;;;;;;;;;
268.7682318;-0.22890299;-2.344608691;0;0.163306775;25.70729271;-12.49701639;-34.13314687;0;2.0392E-252;106.8536464;-2.132716092;-7.670414186;0;3.82184E-13;;;;;;;;;;
268.7732268;-0.213769877;-2.312669075;0;0.175915949;25.70929071;-12.45759303;-34.03285541;0;6.2229E-251;106.8546454;-2.130443761;-7.664701486;0;3.99297E-13;;;;;;;;;;
268.7782218;-0.198636764;-2.280729459;0;0.189305481;25.71128871;-12.41816967;-33.93256395;0;1.8799E-249;106.8556444;-2.12817143;-7.658988786;0;4.17162E-13;;;;;;;;;;
268.7832168;-0.183503651;-2.248789844;0;0.203506422;25.71328671;-12.3787463;-33.83227249;0;5.6224E-248;106.8566434;-2.125899099;-7.653276085;0;4.35812E-13;;;;;;;;;;
268.7882118;-0.168370538;-2.216850228;0;0.218549597;25.71528472;-12.33932294;-33.73198103;0;1.6647E-246;106.8576424;-2.123626768;-7.647563385;0;4.55282E-13;;;;;;;;;;
268.7932068;-0.153237425;-2.184910612;0;0.234465453;25.71728272;-12.29989957;-33.63168957;0;4.8796E-245;106.8586414;-2.121354437;-7.641850685;0;4.75605E-13;;;;;;;;;;
268.7982018;-0.138104312;-2.152970996;0;0.251283903;25.71928072;-12.26047621;-33.53139811;0;1.416E-243;106.8596404;-2.119082106;-7.636137984;0;4.9682E-13;;;;;;;;;;
268.8031968;-0.122971199;-2.121031381;0;0.269034167;25.72127872;-12.22105284;-33.43110665;0;4.068E-242;106.8606394;-2.116809775;-7.630425284;0;5.18964E-13;;;;;;;;;;
268.8081918;-0.107838086;-2.089091765;0;0.287744589;25.72327672;-12.18162948;-33.33081519;0;1.157E-240;106.8616384;-2.114537444;-7.624712584;0;5.42077E-13;;;;;;;;;;
268.8131868;-0.092704973;-2.057152149;0;0.307442464;25.72527473;-12.14220612;-33.23052373;0;3.2576E-239;106.8626374;-2.112265113;-7.618999883;0;5.66201E-13;;;;;;;;;;
268.8181818;-0.077571859;-2.025212534;0;0.328153846;25.72727273;-12.10278275;-33.13023226;0;9.0802E-238;106.8636364;-2.109992782;-7.613287183;0;5.9138E-13;;;;;;;;;;
268.8231768;-0.062438746;-1.993272918;0;0.349903353;25.72927073;-12.06335939;-33.0299408;0;2.5057E-236;106.8646354;-2.107720451;-7.607574483;0;6.17658E-13;;;;;;;;;;
268.8281718;-0.047305633;-1.961333302;0;0.372713968;25.73126873;-12.02393602;-32.92964934;0;6.8455E-235;106.8656344;-2.105448119;-7.601861782;0;6.45082E-13;;;;;;;;;;
268.8331668;-0.03217252;-1.929393686;0;0.396606834;25.73326673;-11.98451266;-32.82935788;0;1.8514E-233;106.8666334;-2.103175788;-7.596149082;0;6.73703E-13;;;;;;;;;;
268.8381618;-0.017039407;-1.897454071;0;0.421601042;25.73526474;-11.9450893;-32.72906642;0;4.9572E-232;106.8676324;-2.100903457;-7.590436382;0;7.0357E-13;;;;;;;;;;
268.8431568;-0.001906294;-1.865514455;0;0.447713426;25.73726274;-11.90566593;-32.62877496;0;1.314E-230;106.8686314;-2.098631126;-7.584723681;0;7.34737E-13;;;;;;;;;;
268.8481518;0.013226819;-1.833574839;0.080131224;0.474958342;25.73926074;-11.86624257;-32.5284835;0;3.4482E-229;106.8696304;-2.096358795;-7.579010981;0;7.6726E-13;;;;;;;;;;
268.8531469;0.028359932;-1.801635224;0.171703139;0.503347459;25.74125874;-11.8268192;-32.42819204;0;8.9583E-228;106.8706294;-2.094086464;-7.573298281;0;8.01196E-13;;;;;;;;;;
268.8581419;0.043493045;-1.769695608;0.263039294;0.532889546;25.74325674;-11.78739584;-32.32790058;0;2.304E-226;106.8716284;-2.091814133;-7.56758558;0;8.36606E-13;;;;;;;;;;
268.8631369;0.058626158;-1.737755992;0.354014541;0.563590262;25.74525475;-11.74797247;-32.22760912;0;5.8664E-225;106.8726274;-2.089541802;-7.56187288;0;8.73553E-13;;;;;;;;;;
268.8681319;0.073759271;-1.705816376;0.444504554;0.595451946;25.74725275;-11.70854911;-32.12731766;0;1.4788E-223;106.8736264;-2.087269471;-7.55616018;0;9.12101E-13;;;;;;;;;;
268.8731269;0.088892384;-1.673876761;0.53438612;0.628473422;25.74925075;-11.66912575;-32.0270262;0;3.6902E-222;106.8746254;-2.08499714;-7.550447479;0;9.5232E-13;;;;;;;;;;
268.8781219;0.104025497;-1.641937145;0.62353741;0.662649804;25.75124875;-11.62970238;-31.92673474;0;9.1167E-221;106.8756244;-2.082724809;-7.544734779;0;9.94279E-13;;;;;;;;;;
268.8831169;0.119158611;-1.609997529;0.711838261;0.697972304;25.75324675;-11.59027902;-31.82644328;0;2.2297E-219;106.8766234;-2.080452478;-7.539022079;0;1.03805E-12;;;;;;;;;;
268.8881119;0.134291724;-1.578057914;0.79917044;0.734428067;25.75524476;-11.55085565;-31.72615182;0;5.3989E-218;106.8776224;-2.078180147;-7.533309378;0;1.08372E-12;;;;;;;;;;
268.8931069;0.149424837;-1.546118298;0.885417912;0.772;25.75724276;-11.51143229;-31.62586036;0;1.2941E-216;106.8786214;-2.075907816;-7.527596678;0;1.13136E-12;;;;;;;;;;
268.8981019;0.16455795;-1.514178682;0.970467097;0.810666626;25.75924076;-11.47200893;-31.5255689;0;3.0711E-215;106.8796204;-2.073635485;-7.521883978;0;1.18105E-12;;;;;;;;;;
268.9030969;0.179691063;-1.482239066;1.054207113;0.85040195;25.76123876;-11.43258556;-31.42527744;0;7.2151E-214;106.8806194;-2.071363154;-7.516171277;0;1.23289E-12;;;;;;;;;;
268.9080919;0.194824176;-1.450299451;1.136530024;0.891175339;25.76323676;-11.3931622;-31.32498598;0;1.6781E-212;106.8816184;-2.069090823;-7.510458577;0;1.28696E-12;;;;;;;;;;
268.9130869;0.209957289;-1.418359835;1.217331068;0.932951423;25.76523477;-11.35373883;-31.22469452;0;3.8639E-211;106.8826174;-2.066818492;-7.504745877;0;1.34335E-12;;;;;;;;;;
268.9180819;0.225090402;-1.386420219;1.296508875;0.975690019;25.76723277;-11.31431547;-31.12440306;0;8.8077E-210;106.8836164;-2.064546161;-7.499033176;0;1.40218E-12;;;;;;;;;;
268.9230769;0.240223515;-1.354480604;1.373965683;1.019346069;25.76923077;-11.2748921;-31.0241116;0;1.9876E-208;106.8846154;-2.06227383;-7.493320476;0;1.46353E-12;;;;;;;;;;
268.9280719;0.255356628;-1.322540988;1.449607535;1.063869607;25.77122877;-11.23546874;-30.92382014;0;4.4406E-207;106.8856144;-2.060001499;-7.487607775;0;1.52751E-12;;;;;;;;;;
268.9330669;0.270489741;-1.290601372;1.523344466;1.109205746;25.77322677;-11.19604538;-30.82352868;0;9.8214E-206;106.8866134;-2.057729168;-7.481895075;0;1.59424E-12;;;;;;;;;;
268.9380619;0.285622854;-1.258661756;1.595090679;1.155294694;25.77522478;-11.15662201;-30.72323722;0;2.1505E-204;106.8876124;-2.055456837;-7.476182375;0;1.66383E-12;;;;;;;;;;
268.9430569;0.300755968;-1.226722141;1.664764707;1.202071791;25.77722278;-11.11719865;-30.62294576;0;4.6616E-203;106.8886114;-2.053184506;-7.470469674;0;1.7364E-12;;;;;;;;;;
268.9480519;0.315889081;-1.194782525;1.732289565;1.249467581;25.77922078;-11.07777528;-30.5226543;0;1.0004E-201;106.8896104;-2.050912175;-7.464756974;0;1.81208E-12;;;;;;;;;;
268.953047;0.331022194;-1.162842909;1.797592883;1.297407899;25.78121878;-11.03835192;-30.42236284;0;2.1253E-200;106.8906094;-2.048639844;-7.459044274;0;1.891E-12;;;;;;;;;;
268.958042;0.346155307;-1.130903294;1.860607027;1.345814003;25.78321678;-10.99892856;-30.32207138;0;4.4701E-199;106.8916084;-2.046367513;-7.453331573;0;1.97328E-12;;;;;;;;;;
268.963037;0.36128842;-1.098963678;1.921269212;1.394602716;25.78521479;-10.95950519;-30.22177992;0;9.3078E-198;106.8926074;-2.044095182;-7.447618873;0;2.05908E-12;;;;;;;;;;
268.968032;0.376421533;-1.067024062;1.979521591;1.443686615;25.78721279;-10.92008183;-30.12148846;0;1.9187E-196;106.8936064;-2.041822851;-7.441906173;0;2.14854E-12;;;;;;;;;;
268.973027;0.391554646;-1.035084446;2.035311336;1.492974234;25.78921079;-10.88065846;-30.021197;0;3.9155E-195;106.8946054;-2.03955052;-7.436193472;0;2.24182E-12;;;;;;;;;;
268.978022;0.406687759;-1.003144831;2.088590701;1.542370302;25.79120879;-10.8412351;-29.92090554;0;7.9106E-194;106.8956044;-2.037278189;-7.430480772;0;2.33907E-12;;;;;;;;;;
268.983017;0.421820872;-0.971205215;2.139317074;1.591776011;25.79320679;-10.80181174;-29.82061408;0;1.5822E-192;106.8966034;-2.035005858;-7.424768072;0;2.44045E-12;;;;;;;;;;
268.988012;0.436953985;-0.939265599;2.187453013;1.641089307;25.7952048;-10.76238837;-29.72032262;0;3.1329E-191;106.8976024;-2.032733527;-7.419055371;0;2.54615E-12;;;;;;;;;;
268.993007;0.452087098;-0.907325984;2.232966262;1.690205207;25.7972028;-10.72296501;-29.62003115;0;6.1413E-190;106.8986014;-2.030461196;-7.413342671;0;2.65634E-12;;;;;;;;;;
268.998002;0.467220211;-0.875386368;2.275829763;1.739016145;25.7992008;-10.68354164;-29.51973969;0;1.1918E-188;106.8996004;-2.028188865;-7.407629971;0;2.77121E-12;;;;;;;;;;
269.002997;0.482353325;-0.843446752;2.316021646;1.787412341;25.8011988;-10.64411828;-29.41944823;0;2.2897E-187;106.9005994;-2.025916534;-7.40191727;0;2.89095E-12;;;;;;;;;;
269.007992;0.497486438;-0.811507136;2.353525204;1.835282187;25.8031968;-10.60469491;-29.31915677;0;4.3551E-186;106.9015984;-2.023644203;-7.39620457;0;3.01576E-12;;;;;;;;;;
269.012987;0.512619551;-0.779567521;2.388328864;1.882512661;25.80519481;-10.56527155;-29.21886531;0;8.2005E-185;106.9025974;-2.021371872;-7.39049187;0;3.14586E-12;;;;;;;;;;
269.017982;0.527752664;-0.747627905;2.42042613;1.928989757;25.80719281;-10.52584819;-29.11857385;0;1.5287E-183;106.9035964;-2.019099541;-7.384779169;0;3.28147E-12;;;;;;;;;;
269.022977;0.542885777;-0.715688289;2.449815528;1.974598926;25.80919081;-10.48642482;-29.01828239;0;2.8211E-182;106.9045954;-2.01682721;-7.379066469;0;3.42281E-12;;;;;;;;;;
269.027972;0.55801889;-0.683748674;2.476500524;2.01922554;25.81118881;-10.44700146;-28.91799093;0;5.1541E-181;106.9055944;-2.014554879;-7.373353769;0;3.57013E-12;;;;;;;;;;
269.032967;0.573152003;-0.651809058;2.500489444;2.062755359;25.81318681;-10.40757809;-28.81769947;0;9.3223E-180;106.9065934;-2.012282548;-7.367641068;0;3.72366E-12;;;;;;;;;;
269.037962;0.588285116;-0.619869442;2.521795368;2.105075016;25.81518482;-10.36815473;-28.71740801;0;1.6693E-178;106.9075924;-2.010010217;-7.361928368;0;3.88366E-12;;;;;;;;;;
269.042957;0.603418229;-0.587929826;2.540436024;2.146072496;25.81718282;-10.32873137;-28.61711655;0;2.9591E-177;106.9085914;-2.007737886;-7.356215668;0;4.05042E-12;;;;;;;;;;
269.047952;0.618551342;-0.555990211;2.556433666;2.185637633;25.81918082;-10.289308;-28.51682509;0;5.193E-176;106.9095904;-2.005465555;-7.350502967;0;4.22419E-12;;;;;;;;;;
269.0529471;0.633684455;-0.524050595;2.56981494;2.223662593;25.82117882;-10.24988464;-28.41653363;0;9.0223E-175;106.9105894;-2.003193224;-7.344790267;0;4.40527E-12;;;;;;;;;;
269.0579421;0.648817568;-0.492110979;2.580610749;2.260042364;25.82317682;-10.21046127;-28.31624217;0;1.5518E-173;106.9115884;-2.000920893;-7.339077567;0;4.59397E-12;;;;;;;;;;
269.0629371;0.663950681;-0.460171363;2.588856095;2.294675236;25.82517483;-10.17103791;-28.21595071;0;2.6424E-172;106.9125874;-1.998648562;-7.333364866;0;4.79059E-12;;;;;;;;;;
269.0679321;0.679083795;-0.428231748;2.594589928;2.327463275;25.82717283;-10.13161454;-28.11565925;0;4.4544E-171;106.9135864;-1.996376231;-7.327652166;0;4.99547E-12;;;;;;;;;;
269.0729271;0.694216908;-0.396292132;2.597854976;2.358312779;25.82917083;-10.09219118;-28.01536779;0;7.4339E-170;106.9145854;-1.9941039;-7.321939466;0;5.20893E-12;;;;;;;;;;
269.0779221;0.709350021;-0.364352516;2.598697575;2.387134727;25.83116883;-10.05276782;-27.91507633;0;1.2282E-168;106.9155844;-1.991831569;-7.316226765;0;5.43135E-12;;;;;;;;;;
269.0829171;0.724483134;-0.332412901;2.597167485;2.413845207;25.83316683;-10.01334445;-27.81478487;0;2.0089E-167;106.9165834;-1.989559238;-7.310514065;0;5.66307E-12;;;;;;;;;;
269.0879121;0.739616247;-0.300473285;2.593317711;2.438365819;25.83516484;-9.973921088;-27.71449341;0;3.2529E-166;106.9175824;-1.987286907;-7.304801365;0;5.90449E-12;;;;;;;;;;
269.0929071;0.75474936;-0.268533669;2.58720431;2.460624059;25.83716284;-9.934497724;-27.61420195;0;5.2146E-165;106.9185814;-1.985014576;-7.299088664;0;6.15599E-12;;;;;;;;;;
269.0979021;0.769882473;-0.236594053;2.578886199;2.480553679;25.83916084;-9.89507436;-27.51391049;0;8.2756E-164;106.9195804;-1.982742245;-7.293375964;0;6.41801E-12;;;;;;;;;;
269.1028971;0.785015586;-0.204654438;2.568424957;2.498095013;25.84115884;-9.855650996;-27.41361903;0;1.3002E-162;106.9205794;-1.980469914;-7.287663263;0;6.69095E-12;;;;;;;;;;
269.1078921;0.800148699;-0.172714822;2.555884621;2.513195274;25.84315684;-9.816227632;-27.31332757;0;2.0224E-161;106.9215784;-1.978197583;-7.281950563;0;6.97528E-12;;;;;;;;;;
269.1128871;0.815281812;-0.140775206;2.541331493;2.525808821;25.84515485;-9.776804267;-27.21303611;0;3.1141E-160;106.9225774;-1.975925252;-7.276237863;0;7.27145E-12;;;;;;;;;;
269.1178821;0.830414925;-0.108835591;2.524833928;2.535897387;25.84715285;-9.737380903;-27.11274465;0;4.7472E-159;106.9235764;-1.973652921;-7.270525162;0;7.57994E-12;;;;;;;;;;
269.1228771;0.845548038;-0.076895975;2.506462132;2.543430272;25.84915085;-9.697957539;-27.01245319;0;7.1644E-158;106.9245754;-1.97138059;-7.264812462;0;7.90127E-12;;;;;;;;;;
269.1278721;0.860681152;-0.044956359;2.486287961;2.5483845;25.85114885;-9.658534175;-26.91216173;0;1.0704E-156;106.9255744;-1.969108259;-7.259099762;0;8.23595E-12;;;;;;;;;;
269.1328671;0.875814265;-0.013016743;2.464384714;2.550744936;25.85314685;-9.619110811;-26.81187027;0;1.5833E-155;106.9265734;-1.966835928;-7.253387061;0;8.58453E-12;;;;;;;;;;
269.1378621;0.890947378;0.018922872;2.44082693;2.550504362;25.85514486;-9.579687447;-26.71157881;0;2.3184E-154;106.9275724;-1.964563597;-7.247674361;0;8.94757E-12;;;;;;;;;;
